date,access1-0.1.rcp85,access1-3.1.rcp85,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp85,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp85,giss-e2-r.1.rcp85,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp85,miroc5.1.rcp85,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp85,noresm1-m.1.rcp85,noresm1-me.1.rcp85
2037-01-01,8.194,2.262,3.837,1.872,1.368,9.516,5.726,6.699,3.791,2.066,8.874,0.304,6.857,3.606,11.802,13.932,2.094,7.844,1.812,9.929,5.113,11.615,5.687,3.019,4.281,9.837,1.299,8.056,2.263,9.068,4.449,4.976,4.818,8.551,2.712,1.434,3.113,3.632,3.322,5.615,5.822,1.916,10.942,12.460,1.828,3.134,0.638,5.557,6.014,8.732,2.010,0.277,2.406,7.458,1.178,10.118,5.221,11.075,1.004,5.923,0.282,2.115,4.255,3.493,6.932,6.237,5.751,7.312,4.500,9.267
2037-02-01,14.885,1.422,9.475,0.165,7.080,10.013,9.849,1.089,5.100,2.093,2.014,1.087,15.926,1.640,4.046,2.311,0.293,4.400,1.680,1.127,5.256,7.552,0.500,7.451,1.197,6.151,0.445,3.246,0.668,9.250,2.585,5.927,1.961,0.902,1.854,0.750,2.550,5.111,4.552,2.021,4.794,6.139,17.224,6.062,0.756,2.006,0.041,0.209,2.855,0.117,0.211,0.529,3.617,0.023,2.071,7.357,7.784,8.325,1.601,13.570,15.593,0.362,6.766,0.918,0.107,0.936,15.756,1.047,2.839,4.917
2037-03-01,2.353,0.582,1.640,0.724,1.876,3.550,2.529,0.096,0.269,2.362,1.972,2.027,6.162,5.661,2.124,3.448,3.290,0.289,4.610,5.139,3.820,3.102,3.168,8.216,2.335,0.474,6.811,3.275,2.921,5.639,5.449,1.887,2.772,2.152,2.063,4.467,4.799,5.174,1.578,3.841,5.098,0.316,0.299,2.989,4.357,0.070,5.061,1.350,8.579,6.473,3.008,5.086,0.251,0.687,1.602,2.345,6.671,7.071,4.109,1.993,0.093,4.206,1.683,2.463,0.070,1.629,2.769,0.070,2.044,3.079
2037-04-01,0.498,1.721,0.306,0.253,1.590,1.319,2.219,0.593,0.262,2.343,0.490,1.311,1.646,0.187,0.175,0.148,0.991,1.331,0.394,3.377,3.496,1.581,0.572,3.554,5.267,2.144,1.522,0.588,1.983,0.829,4.657,1.743,0.455,0.522,0.985,2.897,4.023,0.653,1.045,0.330,0.622,0.952,1.300,2.530,0.914,0.464,0.425,2.033,1.415,0.498,2.824,1.018,2.934,1.192,1.541,1.933,0.392,0.387,2.546,2.105,4.225,2.284,1.387,5.581,4.558,1.046,1.739,2.810,0.350,0.390
2037-05-01,0.012,0.492,0.073,0.160,0.306,0.319,0.206,0.220,0.052,0.647,0.048,0.024,0.144,0.308,0.227,0.063,0.325,0.055,1.468,0.300,0.471,0.430,0.050,0.111,0.730,2.486,0.128,1.360,1.393,0.405,0.854,0.950,1.070,0.204,0.332,0.046,0.010,0.106,0.001,0.082,0.690,0.332,0.669,0.182,0.228,0.007,0.017,0.853,0.072,0.502,0.015,0.027,0.554,0.022,0.293,0.031,0.045,0.018,2.233,0.726,2.337,0.041,0.347,0.470,2.146,1.873,0.190,0.104,0.154,0.002
2037-06-01,0.128,0.005,0.034,0.001,0.007,0.039,0.141,0.002,0.006,0.089,0.021,0.020,0.077,0.188,0.133,0.025,0.004,0.000,0.015,0.000,0.005,0.004,0.004,0.000,0.053,0.004,0.000,0.002,0.000,0.027,0.040,0.038,0.004,0.033,0.000,0.000,0.004,0.046,0.047,0.001,0.037,0.000,0.033,0.000,0.094,0.006,0.026,0.000,0.004,0.034,0.002,0.017,0.011,0.000,0.000,0.040,0.002,0.000,0.126,0.038,0.007,0.013,0.136,0.001,0.001,0.467,0.005,0.004,0.037,0.004
2037-07-01,0.002,0.001,0.010,0.000,0.006,0.001,0.001,0.021,0.007,0.070,0.007,0.004,0.002,0.005,0.006,0.011,0.004,0.002,0.004,0.009,0.004,0.000,0.005,0.004,0.004,0.005,0.049,0.001,0.001,0.012,0.002,0.000,0.007,0.059,0.009,0.005,0.001,0.002,0.000,0.000,0.007,0.106,0.041,0.001,0.023,0.000,0.005,0.006,0.006,0.002,0.001,0.005,0.001,0.005,0.004,0.206,0.319,0.001,0.173,0.001,0.001,0.000,0.000,0.000,0.002,0.001,0.000,0.009,0.006,0.013
2037-08-01,0.000,0.004,0.111,0.001,0.000,0.012,0.006,0.122,0.011,0.004,0.002,0.153,0.001,0.000,0.004,0.006,0.001,0.023,0.009,0.002,0.004,0.001,0.004,0.082,0.000,0.001,0.001,0.018,0.006,0.000,0.007,0.000,0.009,0.004,0.009,0.000,0.001,0.004,0.000,0.005,0.000,0.256,0.035,0.001,0.006,0.001,0.000,0.001,0.002,0.005,0.087,0.001,0.007,0.004,0.001,0.041,0.073,0.000,0.018,0.000,0.001,0.005,0.000,0.785,0.021,0.006,0.214,0.000,0.002,0.018
2037-09-01,0.001,0.000,0.282,0.012,0.021,0.002,0.037,0.741,0.004,0.004,0.013,0.302,0.109,0.004,0.037,0.013,0.001,0.092,0.000,1.602,0.004,0.102,0.080,0.000,0.098,0.002,0.103,0.000,0.001,0.026,0.030,0.011,0.001,0.867,0.013,0.307,0.034,0.000,0.004,0.000,0.060,0.090,0.011,0.001,0.024,0.035,0.031,0.001,1.269,0.017,0.007,0.019,2.413,0.009,0.000,0.041,1.984,0.069,0.176,0.000,0.005,0.004,0.032,0.066,0.005,0.026,1.565,0.132,0.065,0.001
2037-10-01,1.189,1.338,4.445,1.350,0.090,1.020,0.093,0.017,1.910,0.001,0.012,1.923,0.642,0.001,0.906,0.027,1.891,1.064,0.007,1.805,0.608,1.756,0.001,0.692,0.065,1.407,0.923,0.002,0.028,1.314,0.002,0.083,0.022,0.065,0.973,0.796,0.020,0.110,0.028,0.002,0.190,1.563,0.121,0.098,1.982,1.728,0.471,1.084,0.107,0.001,0.009,0.207,0.651,3.417,0.034,2.021,2.359,1.689,1.817,0.021,1.683,1.958,0.001,0.002,0.100,1.638,1.692,0.009,0.271,0.153
2037-11-01,0.964,2.223,2.369,3.181,2.815,1.825,0.569,0.115,0.347,0.663,0.076,0.332,0.081,2.554,0.256,1.487,0.248,3.670,0.690,0.337,1.630,6.126,2.940,1.198,0.423,2.835,2.258,0.053,4.619,2.781,3.155,0.291,1.832,0.257,1.792,4.704,2.678,2.774,1.794,3.451,2.034,0.256,2.747,4.123,0.702,1.775,0.305,0.228,5.953,3.761,0.366,0.033,0.000,2.350,1.376,2.055,1.677,3.634,0.256,5.529,5.327,4.359,1.104,2.848,2.882,1.685,1.795,0.387,1.006,1.724
2037-12-01,2.102,1.004,5.931,6.824,0.764,4.092,11.679,9.453,0.788,4.493,0.799,5.108,0.428,7.358,4.953,12.925,2.712,3.630,0.939,1.612,0.697,3.953,1.539,1.878,5.277,0.305,2.263,4.610,1.081,1.094,2.470,0.115,3.049,0.806,5.241,1.429,4.181,7.362,5.374,6.882,2.927,9.505,7.651,2.895,6.818,7.579,11.686,13.921,4.341,1.195,7.276,1.808,3.898,5.230,5.512,4.818,3.719,14.443,4.395,3.185,4.018,0.954,2.369,6.283,4.361,6.353,5.249,2.646,2.058,3.255
2038-01-01,9.555,2.241,16.296,8.772,18.155,7.302,5.722,3.078,2.325,9.371,3.129,15.124,5.918,0.309,3.102,3.886,4.656,0.277,7.630,10.891,9.833,0.431,10.762,10.214,0.277,7.307,1.466,3.635,1.800,6.912,4.706,4.966,1.889,3.528,12.981,1.391,11.998,10.756,3.045,0.829,1.994,5.250,6.728,1.762,16.392,3.214,5.153,4.698,7.704,9.399,8.232,7.029,1.252,12.385,5.578,9.838,5.249,9.067,3.780,7.267,1.300,5.978,2.227,3.481,2.201,0.945,11.654,4.339,7.677,9.775
2038-02-01,7.732,4.027,7.308,9.024,6.746,1.283,16.763,2.683,4.293,0.281,11.738,0.208,3.339,7.928,7.298,7.078,1.803,14.000,1.293,1.601,0.371,1.752,7.699,5.466,0.571,1.886,2.083,3.392,8.002,2.330,9.682,6.104,2.126,8.290,2.223,2.830,0.895,2.526,0.922,0.612,2.174,0.751,6.896,5.049,5.463,1.910,7.939,0.023,5.941,10.510,0.053,3.127,5.117,2.111,15.315,9.115,8.605,4.272,2.265,3.250,1.108,7.702,0.375,2.137,2.096,7.508,5.596,5.529,2.451,2.018
2038-03-01,1.825,3.672,0.116,3.063,1.906,1.978,2.879,7.757,0.315,2.467,3.480,0.290,2.076,2.974,0.547,7.544,1.645,0.863,1.509,5.603,1.956,0.260,4.301,2.293,1.317,4.859,0.142,0.632,1.179,7.622,2.058,3.886,1.447,0.652,0.247,1.595,6.172,2.154,3.466,2.567,3.004,3.768,3.771,0.288,2.436,1.812,8.211,3.295,0.406,3.076,3.074,8.897,2.016,0.579,1.549,5.733,7.652,0.260,0.502,2.310,8.280,5.689,2.882,1.017,5.712,0.266,5.487,2.386,0.333,9.140
2038-04-01,1.055,0.338,1.760,0.150,0.938,0.476,0.139,1.460,0.145,1.235,0.250,0.931,0.865,0.728,1.545,2.085,1.757,1.955,0.248,1.044,2.435,0.483,2.777,3.060,5.081,0.270,5.668,0.269,0.581,3.343,0.964,0.635,0.501,0.540,3.495,1.755,3.286,3.133,0.141,0.139,0.737,0.412,0.904,1.866,0.565,1.644,5.773,2.104,1.481,4.202,0.659,1.286,2.411,5.237,3.967,2.167,1.514,0.305,0.248,0.850,0.946,1.070,0.667,0.142,2.797,0.853,1.000,5.454,0.654,1.929
2038-05-01,0.243,0.322,0.369,0.659,0.077,0.018,0.245,0.345,0.004,0.223,0.021,0.487,0.386,0.338,0.022,0.117,0.016,0.033,0.140,0.477,0.045,0.157,0.541,0.000,0.044,0.382,0.349,0.415,0.200,0.106,0.416,0.127,0.009,0.759,0.791,0.397,0.121,0.096,0.260,0.023,0.155,0.444,0.295,0.275,0.032,0.255,0.048,1.175,2.969,0.337,0.654,0.077,0.231,0.547,0.956,0.022,0.221,0.021,0.565,1.396,1.716,0.005,0.657,0.004,0.798,0.148,0.005,1.328,0.006,2.369
2038-06-01,0.001,0.001,0.009,0.000,0.014,0.014,0.002,0.005,0.058,0.006,0.217,0.053,0.001,0.000,0.054,0.048,0.000,0.001,0.404,0.001,0.001,0.000,0.051,0.006,0.000,0.006,0.005,0.054,0.006,0.000,0.001,0.111,0.033,0.221,0.038,0.002,0.094,0.006,0.020,0.254,0.093,0.130,0.070,0.050,0.231,0.201,0.047,0.005,0.021,0.033,0.005,0.002,0.340,0.006,0.076,0.044,0.327,0.000,0.090,0.037,0.008,0.247,0.007,0.000,0.001,0.005,0.033,0.000,0.073,0.019
2038-07-01,0.000,0.001,0.012,0.000,0.001,0.005,0.001,0.005,0.002,0.032,0.005,0.000,0.083,0.004,0.022,0.001,0.011,0.034,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.002,0.006,0.000,0.001,0.000,0.000,0.000,0.002,0.001,0.000,0.017,0.336,0.000,0.000,0.010,0.041,0.020,0.001,0.009,0.001,0.000,0.001,0.062,0.007,0.016,0.004,0.005,0.010,0.000,0.009,0.005,0.384,0.000,0.000,0.209,0.009,0.001,0.001,0.000,0.000,0.000,0.001,0.005,0.422
2038-08-01,0.000,0.001,0.116,0.004,0.009,0.001,0.010,0.178,0.001,0.027,0.000,0.023,0.002,0.010,0.015,0.004,0.283,0.286,0.187,0.002,0.004,0.001,0.005,0.051,0.000,0.040,0.001,0.000,0.004,0.000,0.001,0.006,0.001,0.001,0.028,0.089,0.001,0.323,0.000,0.001,0.063,0.001,0.045,0.007,0.021,0.018,0.011,0.009,0.002,0.035,0.005,0.000,0.023,0.007,0.106,0.028,0.011,0.032,0.004,0.000,0.007,0.001,0.198,0.004,0.009,0.006,0.038,0.010,0.052,0.000
2038-09-01,0.234,0.063,0.137,0.046,0.022,0.008,0.077,0.013,0.109,1.543,0.004,0.018,0.105,0.005,0.009,0.000,0.019,0.733,0.129,0.007,0.154,0.000,0.001,0.057,0.429,0.056,0.024,0.155,0.000,0.002,0.002,0.073,0.005,0.019,0.002,0.037,0.071,0.001,0.045,0.025,0.096,0.110,1.815,0.131,0.009,0.759,0.014,1.256,1.659,0.037,0.004,0.002,0.005,0.000,0.001,0.061,0.001,0.126,0.207,0.004,0.008,0.006,0.007,0.180,0.379,0.208,0.206,0.050,1.107,0.174
2038-10-01,1.402,0.011,0.062,2.100,0.114,1.699,0.860,0.065,0.144,1.474,0.023,0.806,0.526,1.664,1.936,0.033,1.386,0.397,0.088,4.573,0.422,0.013,1.325,0.002,0.914,0.863,0.209,0.619,0.165,1.003,1.424,0.198,0.652,0.627,0.589,2.059,1.366,0.011,0.283,1.685,0.277,1.191,3.149,0.005,2.799,0.427,0.942,0.716,1.228,0.001,1.607,1.637,0.066,0.301,0.057,0.588,0.592,0.085,0.393,0.001,0.078,0.089,0.511,0.521,0.001,0.001,0.059,0.057,0.362,0.732
2038-11-01,2.098,5.662,3.697,2.516,5.996,1.218,0.130,1.788,5.584,0.035,0.070,0.312,1.137,2.476,5.287,0.909,0.080,5.144,3.102,5.055,2.252,0.256,4.076,5.112,0.008,2.118,1.872,3.324,0.319,4.129,0.001,0.360,2.876,0.343,1.770,2.339,4.452,1.270,1.219,1.906,6.301,0.670,1.188,1.717,0.370,2.533,2.438,2.696,1.162,0.983,2.911,0.547,2.678,0.317,3.389,0.213,3.391,0.970,0.344,0.696,0.930,1.977,2.728,3.521,0.117,0.787,0.522,5.509,1.395,5.289
2038-12-01,0.416,14.264,5.291,4.180,3.742,6.942,1.733,0.082,5.884,5.740,8.901,3.495,8.383,5.296,9.282,1.584,9.848,2.744,5.204,6.285,3.151,7.075,4.883,0.865,3.763,1.399,9.632,3.323,6.096,1.097,11.471,5.424,0.231,8.772,5.704,3.487,9.859,1.734,0.156,9.073,11.108,4.317,4.139,4.920,3.087,5.486,2.741,2.906,4.626,4.279,0.358,4.682,9.731,2.182,8.523,1.655,4.868,5.097,12.675,8.966,4.230,2.668,6.892,0.377,5.664,0.840,7.335,7.341,2.526,4.720
2039-01-01,3.438,6.654,4.032,4.534,7.528,7.529,4.799,3.395,9.914,14.459,6.680,5.790,7.368,10.119,7.660,2.031,5.243,9.156,6.187,4.490,1.230,7.314,2.191,3.516,3.390,5.166,12.173,5.127,3.411,0.308,4.493,1.666,5.301,9.606,0.308,9.866,4.007,0.388,9.653,6.252,3.586,18.771,0.317,5.938,5.390,8.831,0.334,9.241,4.947,7.200,3.021,9.339,9.129,4.126,9.612,1.268,12.565,4.876,3.738,9.548,6.898,0.277,5.394,7.644,1.991,3.969,7.882,7.174,3.450,5.973
2039-02-01,1.788,10.158,0.375,14.499,1.759,12.938,2.562,9.526,2.303,1.247,1.662,0.141,0.432,10.638,9.878,6.761,0.552,4.297,5.374,3.316,0.459,10.206,2.241,0.053,7.012,3.174,17.497,5.731,1.328,4.467,5.667,3.591,5.512,8.701,1.569,1.076,1.500,0.247,2.150,11.084,6.082,11.624,7.186,11.169,5.837,6.389,0.633,7.924,7.234,8.637,0.152,4.406,0.677,0.292,8.101,0.584,3.278,4.371,2.383,2.137,1.587,4.484,2.521,4.924,0.326,0.301,1.263,13.103,1.883,5.992
2039-03-01,0.078,8.462,4.175,2.668,3.935,3.827,2.894,4.857,0.286,2.357,9.099,1.685,3.924,0.350,8.488,0.409,3.450,8.266,4.944,4.122,3.569,2.980,1.981,4.336,2.233,4.601,6.594,1.928,3.055,2.373,7.112,0.487,0.289,1.892,2.952,1.338,3.736,4.145,1.294,5.912,0.278,5.929,0.070,1.367,2.358,7.134,1.683,1.028,2.061,2.806,6.004,5.809,4.416,1.186,0.070,1.499,0.106,3.731,2.982,7.041,2.802,2.602,2.701,0.453,1.261,1.555,2.742,4.460,6.572,1.582
2039-04-01,1.917,4.518,0.454,0.589,0.513,1.606,1.565,0.488,0.256,1.885,3.983,0.352,1.580,3.857,1.669,0.337,1.322,2.320,0.797,3.115,0.143,0.328,0.272,4.788,4.883,1.765,3.762,0.527,1.919,5.139,1.848,1.306,1.885,5.222,1.955,0.332,2.622,1.772,1.828,0.327,1.324,1.600,0.429,1.783,4.787,3.017,0.504,0.480,1.558,1.332,1.389,0.483,5.555,0.613,0.769,1.042,0.657,2.375,0.563,0.902,4.955,1.380,2.295,2.185,0.420,1.768,4.362,1.689,0.276,1.250
2039-05-01,0.497,0.697,0.016,0.101,0.016,0.625,0.020,0.480,0.858,0.321,0.095,0.029,0.079,0.284,0.702,0.032,0.037,2.550,1.687,0.229,0.594,0.016,0.183,0.007,0.184,0.015,1.223,2.651,0.023,1.963,0.107,0.320,0.022,0.286,0.420,0.033,0.747,2.337,0.060,0.066,1.296,0.361,0.054,0.051,0.005,0.056,0.103,0.023,0.073,0.802,0.043,0.022,0.636,0.005,0.395,0.000,0.317,0.430,0.238,0.090,0.000,0.212,0.194,0.299,0.085,0.028,0.098,0.071,0.002,0.460
2039-06-01,0.021,0.048,0.022,0.035,0.050,0.005,0.027,0.020,0.054,0.035,0.073,0.040,0.012,0.203,0.005,0.005,0.015,0.050,0.084,0.077,0.013,0.021,0.098,0.000,0.047,0.002,0.033,0.111,0.011,0.006,0.002,0.215,0.008,0.083,0.074,0.009,0.013,0.037,0.009,0.208,0.176,0.074,0.021,0.031,0.051,0.012,0.032,0.002,0.005,0.004,0.002,0.002,0.067,0.025,0.002,0.044,0.431,0.000,0.004,0.000,0.000,0.018,0.037,0.116,0.038,0.000,0.052,0.001,0.013,0.054
2039-07-01,0.001,0.009,0.000,0.000,0.133,0.001,0.006,0.132,0.011,0.002,0.002,0.000,0.000,0.010,0.012,0.000,0.001,0.005,0.002,0.004,0.005,0.016,0.000,0.000,0.006,0.000,0.000,0.043,0.000,0.043,0.000,0.000,0.000,0.000,0.211,0.000,0.022,0.043,0.001,0.001,0.028,0.000,0.001,0.004,0.000,0.005,0.000,0.088,0.000,0.000,0.000,0.016,0.010,0.004,0.005,0.005,0.012,0.010,0.031,0.000,0.376,0.001,0.001,0.000,0.000,0.000,0.005,0.012,0.098,0.005
2039-08-01,0.002,0.005,0.002,0.004,0.016,0.002,0.001,0.006,0.444,0.018,0.001,0.073,0.002,0.006,0.001,0.022,0.474,0.043,0.009,0.010,0.015,0.002,0.004,0.005,0.000,0.002,0.000,0.000,0.002,0.000,0.444,0.002,0.001,0.001,0.012,0.002,0.001,0.151,0.001,0.001,0.015,0.009,0.001,0.001,0.001,0.002,0.009,0.001,0.002,0.004,0.001,0.004,0.142,0.017,0.009,0.129,0.001,0.000,0.005,0.007,0.007,0.000,0.007,0.006,0.000,0.001,0.033,0.134,0.002,0.001
2039-09-01,0.008,0.073,0.032,0.470,0.583,0.847,0.007,0.001,0.019,2.210,0.004,0.073,0.115,0.106,0.915,0.069,0.044,0.071,0.021,0.001,0.233,0.002,0.176,1.656,0.015,0.901,0.000,0.001,0.118,0.269,0.002,0.105,0.034,0.334,0.006,1.142,0.001,0.083,1.111,2.539,1.037,0.045,0.210,0.013,0.369,0.060,0.091,0.009,0.118,0.018,0.002,0.103,0.041,0.470,0.001,0.054,0.034,0.002,0.001,0.069,0.296,0.002,0.352,2.477,0.000,0.000,0.006,0.005,0.008,0.197
2039-10-01,0.001,1.167,0.791,1.190,0.157,1.810,0.304,0.122,1.524,0.112,0.044,0.031,0.065,6.565,0.475,0.856,0.143,1.404,1.845,0.139,0.716,1.500,1.545,0.034,2.054,0.109,1.069,0.012,0.001,0.002,0.886,0.107,0.195,0.012,0.001,1.980,1.329,0.330,0.709,0.461,0.063,0.298,0.101,1.808,1.753,1.042,0.840,1.015,1.213,1.483,0.021,0.010,1.732,0.007,0.488,0.004,1.170,0.504,1.369,0.225,1.945,0.110,0.074,0.694,1.925,1.053,3.218,0.063,1.208,0.100
2039-11-01,3.998,4.766,2.473,3.911,2.072,3.868,1.508,3.298,0.523,0.511,0.997,5.490,3.679,2.691,2.244,0.004,0.107,2.456,1.623,0.089,2.197,3.197,0.314,1.578,1.246,2.344,4.406,0.944,2.797,2.888,3.161,0.612,0.650,0.730,0.248,2.054,4.674,0.928,1.850,1.313,3.774,2.559,5.443,1.181,0.483,7.435,0.022,2.836,0.103,3.591,0.057,1.498,1.311,0.849,0.252,3.119,0.286,5.957,0.944,0.317,0.356,0.379,5.328,0.288,0.288,1.152,1.514,0.291,3.356,1.641
2039-12-01,8.734,6.746,5.425,8.608,0.082,8.763,0.448,2.655,0.082,1.039,2.534,5.127,1.875,9.817,2.143,0.558,2.925,0.441,4.198,1.522,5.075,5.163,4.825,5.348,0.150,3.076,4.651,0.541,3.254,3.866,5.158,5.185,5.955,0.181,0.239,4.948,0.166,1.352,7.575,0.959,4.663,2.460,4.458,5.095,2.839,14.111,3.087,4.156,6.676,8.802,1.707,17.195,2.266,4.809,9.255,0.411,0.758,2.601,9.814,3.814,1.566,2.273,7.549,3.201,3.981,0.417,4.131,6.885,0.083,0.853
2040-01-01,3.625,4.411,2.324,11.176,1.671,12.311,5.967,7.265,8.734,1.568,4.147,3.632,9.628,9.699,12.465,7.305,10.041,3.397,3.519,3.668,1.581,7.892,4.447,17.256,7.790,1.600,6.460,1.415,2.301,7.325,5.951,10.440,2.335,5.365,4.483,2.375,2.277,10.643,7.938,2.573,3.846,1.335,5.479,3.511,4.447,2.930,9.044,9.944,6.447,4.685,6.161,3.918,8.636,3.561,6.477,3.586,4.456,1.406,6.964,5.579,0.716,12.163,3.902,9.817,4.378,8.855,3.576,8.840,0.294,3.577
2040-02-01,1.388,4.978,0.031,4.827,3.366,6.201,1.185,3.696,4.852,0.225,1.912,7.875,2.713,19.590,12.387,0.819,5.415,7.372,2.836,2.022,1.167,10.771,2.263,2.013,10.155,9.114,10.128,2.415,1.437,4.405,2.780,6.365,6.463,3.738,20.236,0.024,2.560,3.252,4.691,0.747,12.357,1.843,8.190,1.851,5.940,4.576,1.062,6.306,8.714,1.176,7.760,4.333,9.512,1.964,0.652,0.445,7.526,6.198,8.122,8.620,1.146,5.942,2.207,0.493,0.485,2.057,6.109,9.660,8.354,2.133
2040-03-01,0.283,1.633,1.984,1.901,4.402,1.993,5.858,0.338,3.267,1.696,4.389,3.188,1.297,5.708,6.887,2.886,2.927,5.619,4.244,2.757,2.458,5.309,4.640,1.749,2.773,2.608,4.089,1.934,3.749,4.783,8.919,0.233,5.762,4.056,8.640,0.936,0.465,2.467,3.386,0.438,2.120,0.330,1.705,1.334,5.457,0.204,0.237,2.231,10.694,2.037,7.649,2.087,2.006,2.082,1.371,2.038,1.539,3.680,2.409,0.070,0.561,8.066,3.936,1.378,6.737,0.284,2.236,2.758,4.571,3.483
2040-04-01,1.174,2.264,0.209,2.859,0.978,0.522,1.912,1.292,1.406,0.215,0.566,3.376,2.140,0.635,0.365,0.446,1.093,1.778,2.041,1.892,1.680,0.928,0.386,0.383,1.760,0.165,0.489,1.069,4.910,0.902,1.915,1.612,6.449,1.965,1.989,0.141,0.269,0.861,1.667,1.019,1.669,1.534,0.190,3.135,0.631,0.507,0.256,0.703,0.906,1.794,1.923,0.694,1.522,0.535,0.168,0.351,0.465,0.381,0.168,1.563,0.178,0.334,0.739,2.588,0.614,1.556,1.035,5.856,0.333,1.430
2040-05-01,0.249,0.349,0.012,2.598,0.004,0.714,0.007,0.178,1.262,0.211,0.032,0.261,0.188,1.211,1.517,0.004,0.631,0.031,0.057,0.028,1.306,3.110,0.603,0.229,0.092,0.015,0.421,1.947,2.833,0.011,2.744,0.186,0.165,0.015,0.024,0.278,0.039,0.092,0.542,0.526,0.079,1.523,0.415,0.046,0.028,0.603,0.209,0.067,0.259,0.461,0.021,0.286,0.486,0.438,0.067,0.240,0.532,0.010,0.249,0.247,0.052,0.148,0.485,0.027,2.763,1.203,0.022,0.055,0.024,0.066
2040-06-01,0.097,0.048,0.288,0.012,0.015,0.031,0.018,0.004,0.076,0.007,0.015,0.001,0.129,0.005,0.069,0.001,0.001,0.040,0.013,0.027,0.002,0.038,0.004,0.005,0.031,0.004,0.001,0.005,0.000,0.007,0.011,0.021,0.001,0.000,0.005,0.034,0.093,0.000,0.001,0.002,0.002,0.099,0.015,0.001,0.222,0.015,0.000,0.066,0.013,0.109,0.032,0.008,0.030,0.163,0.000,0.000,0.017,0.002,0.008,0.019,0.175,0.007,0.000,0.022,0.005,0.002,0.005,0.000,0.021,0.011
2040-07-01,0.001,0.006,0.001,0.007,0.005,0.012,0.272,0.001,0.004,0.010,0.005,0.011,0.186,0.022,0.010,0.105,0.000,0.005,0.002,0.000,0.001,0.002,0.001,0.013,0.006,0.002,0.002,0.055,0.004,0.007,0.004,0.004,0.000,0.000,0.001,0.057,0.016,0.001,0.001,0.000,0.006,0.012,0.517,0.013,0.005,0.005,0.234,0.004,0.005,0.001,0.011,0.001,0.189,0.001,0.297,0.001,0.265,0.011,0.437,0.000,0.004,0.002,0.010,0.037,0.007,0.002,0.023,0.000,0.074,0.765
2040-08-01,0.001,0.154,0.605,0.024,0.378,0.056,0.140,0.569,0.012,0.056,0.676,0.016,0.092,0.084,0.009,0.005,0.143,0.322,0.000,0.023,0.275,0.001,0.006,0.004,0.010,0.026,0.001,0.078,0.137,0.011,0.002,0.002,0.040,0.007,0.005,0.099,0.028,0.001,0.126,0.005,0.000,0.730,0.033,0.001,0.007,0.004,0.005,0.002,0.000,0.022,0.005,0.009,0.006,0.000,0.007,0.151,0.016,0.009,0.011,0.001,0.267,0.004,0.015,0.124,0.012,0.023,0.000,0.000,0.041,0.004
